"Date","Site","Plot","Quadrat","In.out.quadrats","In.out.transects","Species","Number.of.plants","Number.of.flowers.1","Number.of.flowers.2","Number.of.flowers.3","Number.of.flowers.4","Number.of.flowers.5","Number.of.flowers.6","Number.of.flowers.7","Number.of.flowers.8","Number.of.flowers.9","Number.of.flowers.10","Notes","year"
2019-07-23,"401 Trail",5,"b","in","in","Vicia americana",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",5,"c","in","in","Potentilla pulcherrima",22,1,1,2,2,3,2,1,1,1,1,"",2019
2019-07-23,"401 Trail",5,"c","in","in","Lathyrus leucanthus",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",5,"c","in","in","Vicia americana",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",5,"d","in","in","Ligusticum porteri",2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",5,"d","in","in","Potentilla pulcherrima",19,1,1,1,1,2,1,2,1,1,1,"",2019
2019-07-23,"401 Trail",5,"d","in","in","Vicia americana",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,"a","in","in","Potentilla pulcherrima",15,2,2,1,1,1,1,2,1,2,2,"",2019
2019-07-23,"401 Trail",2,"a","in","in","Dasiphora fruticosa",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,"a","in","in","Vicia americana",4,4,1,1,2,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,"b","in","in","Potentilla pulcherrima",20,2,1,1,2,1,1,1,1,2,2,"",2019
2019-07-23,"401 Trail",2,"b","in","in","Vicia americana",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,"b","in","in","Helianthella quinquenervis ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,"c","in","in","Potentilla pulcherrima",27,2,1,2,2,2,4,2,2,2,1,"",2019
2019-07-23,"401 Trail",2,"c","in","in","Lathyrus leucanthus",17,3,3,3,4,3,1,4,4,2,3,"",2019
2019-07-23,"401 Trail",2,"d","in","in","Potentilla pulcherrima",19,2,1,1,1,1,1,1,1,1,2,"",2019
2019-07-23,"401 Trail",2,NA,"out","in","Senecio integerrimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",2,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,"d","in","in","Potentilla pulcherrima",10,2,2,2,2,4,2,1,2,1,1,"",2019
2019-07-23,"401 Trail",1,"c","in","in","Potentilla pulcherrima",21,2,1,2,1,1,3,2,2,3,2,"",2019
2019-07-23,"401 Trail",1,"c","in","in","Lathyrus leucanthus",6,2,2,3,2,3,3,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,"b","in","in","Potentilla pulcherrima",25,1,2,2,2,1,4,2,1,2,3,"",2019
2019-07-23,"401 Trail",1,"a","in","in","Potentilla pulcherrima",20,3,2,1,1,1,1,2,3,2,1,"",2019
2019-07-23,"401 Trail",1,"a","in","in","Taraxacum officinale",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,NA,"out","in","Pseudocymopterus montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",1,NA,"out","in","Fragaria virginiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",NA,NA,"out","out","Dugaldia hoopsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",NA,NA,"out","out","Frasera speciosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",NA,NA,"out","out","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-23,"401 Trail",NA,NA,"out","out","Adenolinum lewisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"d","in","in","Boechera stricta",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"d","in","in","Ligusticum porteri",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"c","in","in","Potentilla pulcherrima",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"b","in","in","Lathyrus leucanthus",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"a","in","in","Potentilla pulcherrima",4,1,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,"a","in","in","Lathyrus leucanthus",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",1,NA,"out","in","Achillea millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"d","in","in","Potentilla pulcherrima",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"d","in","in","Helianthella quinquenervis ",5,1,1,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"d","in","in","Eriogonum umbellatum",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"c","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"b","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,"a","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,NA,"out","in","Lathyrus leucanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",2,NA,"out","in","Boechera stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,"d","in","in","Potentilla pulcherrima",5,2,1,2,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,"c","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,"b","in","in","Potentilla pulcherrima",8,2,1,2,2,2,2,1,2,NA,NA,"",2019
2019-07-24,"Bean",5,"a","in","in","Vicia americana",6,2,3,2,4,1,2,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Erigeron coulteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Collomia linearis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Adenolinum lewisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Achillea millefolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Pseudocymopterus montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",5,NA,"out","in","Boechera stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,"d","in","in","Lathyrus leucanthus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,"d","in","in","Fragaria virginiana",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,"c","in","in","Eriogonum umbellatum",13,1,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Bean",3,"c","in","in","Potentilla pulcherrima",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,"b","in","in","Eriogonum umbellatum",21,1,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Bean",3,"a","in","in","Potentilla pulcherrima",4,1,1,1,2,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",3,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"d","in","in","Lathyrus leucanthus",3,2,3,2,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"d","in","in","Potentilla pulcherrima",6,1,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"c","in","in","Potentilla pulcherrima",4,3,2,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"c","in","in","Lathyrus leucanthus",5,2,3,1,2,2,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"b","in","in","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"a","in","in","Potentilla pulcherrima",3,3,4,2,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,"a","in","in","Adenolinum lewisii",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",4,NA,"out","in","Eriogonum umbellatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,"d","in","in","Potentilla pulcherrima",6,1,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,"c","in","in","Eriogonum umbellatum",9,1,1,1,1,1,1,1,1,1,NA,"",2019
2019-07-24,"Bean",6,"c","in","in","Potentilla pulcherrima",8,2,1,1,1,1,1,1,1,NA,NA,"",2019
2019-07-24,"Bean",6,"b","in","in","Potentilla pulcherrima",10,1,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Bean",6,"b","in","in","Eriogonum umbellatum",7,1,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-07-24,"Bean",6,"a","in","in","Eriogonum umbellatum",15,1,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Bean",6,"a","in","in","Potentilla pulcherrima",6,1,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,"a","in","in","Lathyrus leucanthus",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,NA,"out","in","Pseudocymopterus montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Bean",6,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"a","in","in","Potentilla pulcherrima",23,2,1,1,1,2,2,1,3,2,3,"",2019
2019-07-24,"Waterfall",4,"a","in","in","Adenolinum lewisii",5,2,1,1,2,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"b","in","in","Potentilla pulcherrima",12,1,2,1,1,1,2,1,1,1,1,"",2019
2019-07-24,"Waterfall",4,"c","in","in","Potentilla pulcherrima",5,1,1,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"c","in","in","Lathyrus leucanthus",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"c","in","in","Collomia linearis",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"d","in","in","Potentilla pulcherrima",17,2,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Waterfall",4,"d","in","in","Adenolinum lewisii",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"d","in","in","Lathyrus leucanthus",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,"d","in","in","Collomia linearis",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,NA,"out","in","Delphinium nuttallianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",4,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"a","in","in","Dasiphora fruticosa",1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"a","in","in","Potentilla pulcherrima",5,2,2,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"b","in","in","Dasiphora fruticosa",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"b","in","in","Potentilla pulcherrima",6,2,2,1,1,1,1,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"c","in","in","Potentilla pulcherrima",15,1,2,1,1,1,2,1,2,2,1,"",2019
2019-07-24,"Waterfall",2,"c","in","in","Dasiphora fruticosa",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"d","in","in","Dasiphora fruticosa",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,"d","in","in","Potentilla pulcherrima",4,2,1,1,1,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,NA,"out","in","Delphinium nuttallianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",2,NA,"out","in","Eriogonum umbellatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"a","in","in","Potentilla pulcherrima",11,2,1,1,1,1,1,2,1,1,1,"",2019
2019-07-24,"Waterfall",5,"a","in","in","Eriogonum umbellatum",13,1,1,1,1,1,1,1,1,1,1,"",2019
2019-07-24,"Waterfall",5,"a","in","in","Collomia linearis",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"b","in","in","Potentilla pulcherrima",6,3,1,1,1,1,1,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"b","in","in","Lathyrus leucanthus",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"b","in","in","Collomia linearis",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"c","in","in","Potentilla pulcherrima",17,2,1,1,1,2,1,1,3,1,1,"",2019
2019-07-24,"Waterfall",5,"c","in","in","Lathyrus leucanthus",2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"d","in","in","Potentilla pulcherrima",7,3,1,1,1,1,1,1,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,"d","in","in","Lathyrus leucanthus",3,3,2,2,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,NA,"out","in","Delphinium nuttallianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",5,NA,"out","in","Adenolinum lewisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"a","in","in","Potentilla pulcherrima",21,2,2,1,2,2,3,3,1,2,1,"",2019
2019-07-24,"Waterfall",6,"a","in","in","Vicia americana",3,2,1,3,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"a","in","in","Lathyrus leucanthus",4,4,3,1,3,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"b","in","in","Potentilla pulcherrima",20,2,3,1,2,4,1,1,2,4,2,"",2019
2019-07-24,"Waterfall",6,"b","in","in","Collomia linearis",6,3,5,4,3,4,5,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"b","in","in","Lathyrus leucanthus",4,3,3,3,2,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"c","in","in","Potentilla pulcherrima",20,3,1,2,1,3,2,2,5,1,1,"",2019
2019-07-24,"Waterfall",6,"c","in","in","Collomia linearis",2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"c","in","in","Lathyrus leucanthus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,"d","in","in","Potentilla pulcherrima",29,2,2,1,1,2,1,6,2,1,2,"",2019
2019-07-24,"Waterfall",6,"d","in","in","Lathyrus leucanthus",7,9,2,2,1,2,2,1,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,NA,"out","in","Dugaldia hoopsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",6,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,"a","in","in","Potentilla pulcherrima",32,2,2,2,1,1,1,2,1,2,2,"",2019
2019-07-24,"Waterfall",3,"a","in","in","Lathyrus leucanthus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,"b","in","in","Potentilla pulcherrima",21,3,1,1,1,1,1,2,1,1,1,"",2019
2019-07-24,"Waterfall",3,"b","in","in","Collomia linearis",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,"b","in","in","Lathyrus leucanthus",3,2,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,"c","in","in","Potentilla pulcherrima",22,1,1,1,1,1,2,2,1,2,1,"",2019
2019-07-24,"Waterfall",3,"d","in","in","Potentilla pulcherrima",11,2,2,1,1,1,1,3,1,1,1,"",2019
2019-07-24,"Waterfall",3,"d","in","in","Adenolinum lewisii",5,1,1,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,NA,"out","in","Eriogonum umbellatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",3,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",1,"a","in","in","Potentilla pulcherrima",22,1,1,4,2,2,1,1,2,1,1,"",2019
2019-07-24,"Waterfall",1,"a","in","in","Lathyrus leucanthus",2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",1,"b","in","in","Potentilla pulcherrima",28,1,2,2,1,1,2,1,1,1,2,"",2019
2019-07-24,"Waterfall",1,"c","in","in","Potentilla pulcherrima",34,3,1,1,1,1,2,1,3,2,1,"",2019
2019-07-24,"Waterfall",1,"c","in","in","Collomia linearis",8,1,1,1,1,1,2,1,1,NA,NA,"",2019
2019-07-24,"Waterfall",1,"d","in","in","Dasiphora fruticosa",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",1,"d","in","in","Pseudocymopterus montanus",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",1,"d","in","in","Potentilla pulcherrima",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",1,"d","in","in","Ligusticum porteri",2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",NA,NA,"out","out","Hackelia floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",NA,NA,"out","out","Mertensia ciliata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",NA,NA,"out","out","Fragaria virginiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",NA,NA,"out","out","Delphinium barbeyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-24,"Waterfall",NA,NA,"out","out","Senecio integerrimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",5,"d","in","in","Potentilla pulcherrima",29,1,3,3,1,1,2,2,2,3,2,"",2019
2019-07-25,"401 Trail",5,"c","in","in","Potentilla pulcherrima",28,1,3,1,1,1,1,2,3,3,1,"",2019
2019-07-25,"401 Trail",5,"b","in","in","Potentilla pulcherrima",35,1,2,2,1,3,2,2,1,1,1,"",2019
2019-07-25,"401 Trail",5,"a","in","in","Potentilla pulcherrima",29,1,1,2,3,1,1,1,1,3,2,"",2019
2019-07-25,"401 Trail",4,"d","in","in","Potentilla pulcherrima",28,1,1,3,2,2,1,1,1,1,1,"",2019
2019-07-25,"401 Trail",4,"c","in","in","Potentilla pulcherrima",20,1,2,2,2,2,3,1,2,2,1,"",2019
2019-07-25,"401 Trail",4,"b","in","in","Potentilla pulcherrima",25,3,2,1,1,1,1,1,1,1,2,"",2019
2019-07-25,"401 Trail",4,"a","in","in","Potentilla pulcherrima",31,1,2,2,4,1,1,1,2,2,3,"",2019
2019-07-25,"401 Trail",4,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",4,NA,"out","in","Ipomopsis aggregata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",4,NA,"out","in","Erigeron flagellaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",4,NA,"out","in","Tragopogon dubius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",2,"a","in","in","Potentilla pulcherrima",29,2,3,2,2,1,4,2,1,1,1,"",2019
2019-07-25,"401 Trail",2,"b","in","in","Potentilla pulcherrima",17,1,1,3,2,1,2,2,1,3,3,"",2019
2019-07-25,"401 Trail",2,"b","in","in","Erigeron elatior",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",2,"c","in","in","Potentilla pulcherrima",20,1,2,2,1,2,1,1,2,1,1,"",2019
2019-07-25,"401 Trail",2,"d","in","in","Potentilla pulcherrima",25,2,1,3,2,1,2,2,1,3,3,"",2019
2019-07-25,"401 Trail",2,"d","in","in","Erigeron elatior",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",2,NA,"out","in","Adenolinum lewisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",2,NA,"out","in","Lathyrus leucanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-25,"401 Trail",2,NA,"out","in","Pseudocymopterus montanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,"a","in","in","Potentilla pulcherrima",5,2,1,1,1,1,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,"b","in","in","Potentilla pulcherrima",12,1,1,1,1,2,3,4,3,1,2,"",2019
2019-07-28,"401 Trail",2,"c","in","in","Potentilla pulcherrima",23,2,1,1,2,3,1,2,1,2,2,"",2019
2019-07-28,"401 Trail",2,"c","in","in","Lathyrus leucanthus",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,"d","in","in","Potentilla pulcherrima",25,2,1,1,3,2,1,2,3,1,1,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Heracleum maximum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Erigeron elatior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Vicia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Ligusticum porteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Erigeron coulteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Helianthella quinquenervis ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Mertensia ciliata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",2,NA,"out","in","Delphinium barbeyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",1,"a","in","in","Delphinium barbeyi",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",1,"a","in","in","Lathyrus leucanthus",10,1,2,1,1,1,1,2,1,1,3,"",2019
2019-07-28,"401 Trail",1,"a","in","in","Potentilla pulcherrima",5,1,1,1,5,4,NA,NA,NA,NA,NA,"",2019
2019-07-28,"401 Trail",1,"b","in","in","Ligusticum porteri",4,2,1,2,1,NA,NA,NA,NA,NA,NA,"",2019
